colour	x	y	tooltip	showSelected2	fill
#EF67EB	18	11	"Game 18 - Nov 16, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 11"	2024	#EF67EB
#EF67EB	19	11	"Game 19 - Nov 18, 2024
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 11"	2024	#EF67EB
#EF67EB	20	11	"Game 20 - Nov 23, 2024
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 11"	2024	#EF67EB
#EF67EB	21	11	"Game 21 - Nov 26, 2024
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 11"	2024	#EF67EB
#EF67EB	22	12	"Game 22 - Nov 27, 2024
Points this game: 1
Goals this game: 0
+/-: 4
Cumulative points: 12"	2024	#EF67EB
#EF67EB	23	13	"Game 23 - Nov 30, 2024
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 13"	2024	#EF67EB
#EF67EB	24	15	"Game 24 - Dec 01, 2024
Points this game: 2
Goals this game: 0
+/-: -3
Cumulative points: 15"	2024	#EF67EB
#EF67EB	25	16	"Game 25 - Dec 03, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 16"	2024	#EF67EB
#EF67EB	26	17	"Game 26 - Dec 05, 2024
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 17"	2024	#EF67EB
#EF67EB	27	18	"Game 27 - Dec 07, 2024
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 18"	2024	#EF67EB
#EF67EB	28	19	"Game 28 - Dec 09, 2024
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 19"	2024	#EF67EB
#EF67EB	29	19	"Game 29 - Dec 12, 2024
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 19"	2024	#EF67EB
#EF67EB	30	20	"Game 30 - Dec 14, 2024
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 20"	2024	#EF67EB
#EF67EB	31	22	"Game 31 - Dec 17, 2024
Points this game: 2
Goals this game: 0
+/-: 3
Cumulative points: 22"	2024	#EF67EB
#EF67EB	32	23	"Game 32 - Dec 20, 2024
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 23"	2024	#EF67EB
#EF67EB	33	25	"Game 33 - Dec 21, 2024
Points this game: 2
Goals this game: 0
+/-: 3
Cumulative points: 25"	2024	#EF67EB
#EF67EB	34	26	"Game 34 - Dec 23, 2024
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 26"	2024	#EF67EB
#EF67EB	35	26	"Game 35 - Dec 28, 2024
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 26"	2024	#EF67EB
#EF67EB	36	26	"Game 36 - Dec 29, 2024
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 26"	2024	#EF67EB
#EF67EB	37	26	"Game 37 - Dec 31, 2024
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 26"	2024	#EF67EB
#EF67EB	38	26	"Game 38 - Jan 03, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 26"	2024	#EF67EB
#EF67EB	39	27	"Game 39 - Jan 04, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 27"	2024	#EF67EB
#EF67EB	40	30	"Game 40 - Jan 06, 2025
Points this game: 3
Goals this game: 1
+/-: 3
Cumulative points: 30"	2024	#EF67EB
#EF67EB	41	31	"Game 41 - Jan 10, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 31"	2024	#EF67EB
#EF67EB	42	32	"Game 42 - Jan 11, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 32"	2024	#EF67EB
#EF67EB	43	35	"Game 43 - Jan 14, 2025
Points this game: 3
Goals this game: 0
+/-: 3
Cumulative points: 35"	2024	#EF67EB
#EF67EB	44	36	"Game 44 - Jan 16, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 36"	2024	#EF67EB
#EF67EB	45	37	"Game 45 - Jan 18, 2025
Points this game: 1
Goals this game: 0
+/-: -4
Cumulative points: 37"	2024	#EF67EB
#EF67EB	46	38	"Game 46 - Jan 19, 2025
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 38"	2024	#EF67EB
#EF67EB	47	39	"Game 47 - Jan 21, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 39"	2024	#EF67EB
#EF67EB	48	39	"Game 48 - Jan 23, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 39"	2024	#EF67EB
#EF67EB	49	39	"Game 49 - Jan 25, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 39"	2024	#EF67EB
#EF67EB	50	39	"Game 50 - Jan 28, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 39"	2024	#EF67EB
#EF67EB	51	39	"Game 51 - Jan 30, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 39"	2024	#EF67EB
#EF67EB	52	39	"Game 52 - Feb 02, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 39"	2024	#EF67EB
#EF67EB	53	40	"Game 53 - Feb 04, 2025
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 40"	2024	#EF67EB
#EF67EB	54	41	"Game 54 - Feb 05, 2025
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 41"	2024	#EF67EB
#EF67EB	55	41	"Game 55 - Feb 08, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 41"	2024	#EF67EB
#EF67EB	56	41	"Game 56 - Feb 09, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 41"	2024	#EF67EB
#EF67EB	57	42	"Game 57 - Feb 22, 2025
Points this game: 1
Goals this game: 0
+/-: 3
Cumulative points: 42"	2024	#EF67EB
#EF67EB	58	43	"Game 58 - Feb 25, 2025
Points this game: 1
Goals this game: 1
+/-: 3
Cumulative points: 43"	2024	#EF67EB
#EF67EB	59	44	"Game 59 - Feb 27, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 44"	2024	#EF67EB
#EF67EB	60	46	"Game 60 - Mar 01, 2025
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 46"	2024	#EF67EB
#EF67EB	61	48	"Game 61 - Mar 03, 2025
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 48"	2024	#EF67EB
#EF67EB	62	49	"Game 62 - Mar 06, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 49"	2024	#EF67EB
#EF67EB	63	49	"Game 63 - Mar 08, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 49"	2024	#EF67EB
#EF67EB	64	49	"Game 64 - Mar 11, 2025
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 49"	2024	#EF67EB
#EF67EB	65	51	"Game 65 - Mar 12, 2025
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 51"	2024	#EF67EB
#EF67EB	66	52	"Game 66 - Mar 15, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 52"	2024	#EF67EB
#EF67EB	67	53	"Game 67 - Mar 18, 2025
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 53"	2024	#EF67EB
#EF67EB	68	53	"Game 68 - Mar 20, 2025
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 53"	2024	#EF67EB
#EF67EB	69	53	"Game 69 - Mar 22, 2025
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 53"	2024	#EF67EB
#EF67EB	70	54	"Game 70 - Mar 25, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 54"	2024	#EF67EB
#EF67EB	71	56	"Game 71 - Mar 27, 2025
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 56"	2024	#EF67EB
#EF67EB	72	56	"Game 72 - Mar 28, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 56"	2024	#EF67EB
#EF67EB	73	59	"Game 73 - Mar 30, 2025
Points this game: 3
Goals this game: 0
+/-: 4
Cumulative points: 59"	2024	#EF67EB
#EF67EB	74	62	"Game 74 - Apr 01, 2025
Points this game: 3
Goals this game: 0
+/-: 3
Cumulative points: 62"	2024	#EF67EB
#EF67EB	75	62	"Game 75 - Apr 03, 2025
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 62"	2024	#EF67EB
#EF67EB	76	63	"Game 76 - Apr 05, 2025
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 63"	2024	#EF67EB
#EF67EB	77	64	"Game 77 - Apr 06, 2025
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 64"	2024	#EF67EB
#EF67EB	78	64	"Game 78 - Apr 08, 2025
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 64"	2024	#EF67EB
#EF67EB	79	64	"Game 79 - Apr 11, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 64"	2024	#EF67EB
#EF67EB	80	64	"Game 80 - Apr 12, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 64"	2024	#EF67EB
#EF67EB	81	65	"Game 81 - Apr 14, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 65"	2024	#EF67EB
#EF67EB	82	66	"Game 82 - Apr 16, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 66"	2024	#EF67EB
#FF63B6	1	0	"Game 1 - Oct 08, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 0"	2025	#FF63B6
#FF63B6	2	0	"Game 2 - Oct 09, 2025
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 0"	2025	#FF63B6
#FF63B6	3	1	"Game 3 - Oct 11, 2025
Points this game: 1
Goals this game: 0
+/-: 3
Cumulative points: 1"	2025	#FF63B6
#FF63B6	4	2	"Game 4 - Oct 14, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 2"	2025	#FF63B6
#FF63B6	5	4	"Game 5 - Oct 16, 2025
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 4"	2025	#FF63B6
#FF63B6	6	4	"Game 6 - Oct 18, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 4"	2025	#FF63B6
#FF63B6	7	5	"Game 7 - Oct 20, 2025
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 5"	2025	#FF63B6
#FF63B6	8	6	"Game 8 - Oct 22, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 6"	2025	#FF63B6
#FF63B6	9	8	"Game 9 - Oct 23, 2025
Points this game: 2
Goals this game: 0
+/-: 0
Cumulative points: 8"	2025	#FF63B6
#FF63B6	10	9	"Game 10 - Oct 25, 2025
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 9"	2025	#FF63B6
#FF63B6	11	10	"Game 11 - Oct 28, 2025
Points this game: 1
Goals this game: 0
+/-: 2
Cumulative points: 10"	2025	#FF63B6
#FF63B6	12	11	"Game 12 - Nov 01, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 11"	2025	#FF63B6
#FF63B6	13	13	"Game 13 - Nov 04, 2025
Points this game: 2
Goals this game: 0
+/-: 3
Cumulative points: 13"	2025	#FF63B6
#FF63B6	14	13	"Game 14 - Nov 06, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 13"	2025	#FF63B6
#FF63B6	15	13	"Game 15 - Nov 08, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 13"	2025	#FF63B6
#FF63B6	16	14	"Game 16 - Nov 11, 2025
Points this game: 1
Goals this game: 0
+/-: -3
Cumulative points: 14"	2025	#FF63B6
#FF63B6	17	14	"Game 17 - Nov 13, 2025
Points this game: 0
Goals this game: 0
+/-: -4
Cumulative points: 14"	2025	#FF63B6
#FF63B6	18	14	"Game 18 - Nov 15, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 14"	2025	#FF63B6
#FF63B6	19	16	"Game 19 - Nov 17, 2025
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 16"	2025	#FF63B6
#FF63B6	20	17	"Game 20 - Nov 20, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 17"	2025	#FF63B6
#FF63B6	21	18	"Game 21 - Nov 22, 2025
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 18"	2025	#FF63B6
#FF63B6	22	19	"Game 22 - Nov 26, 2025
Points this game: 1
Goals this game: 0
+/-: 3
Cumulative points: 19"	2025	#FF63B6
#FF63B6	23	19	"Game 23 - Nov 28, 2025
Points this game: 0
Goals this game: 0
+/-: 2
Cumulative points: 19"	2025	#FF63B6
#FF63B6	24	20	"Game 24 - Nov 29, 2025
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 20"	2025	#FF63B6
#FF63B6	25	21	"Game 25 - Dec 02, 2025
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 21"	2025	#FF63B6
#FF63B6	26	21	"Game 26 - Dec 03, 2025
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 21"	2025	#FF63B6
#FF63B6	27	21	"Game 27 - Dec 06, 2025
Points this game: 0
Goals this game: 0
+/-: 1
Cumulative points: 21"	2025	#FF63B6
#FF63B6	28	22	"Game 28 - Dec 07, 2025
Points this game: 1
Goals this game: 1
+/-: 0
Cumulative points: 22"	2025	#FF63B6
#FF63B6	29	22	"Game 29 - Dec 09, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 22"	2025	#FF63B6
#FF63B6	30	24	"Game 30 - Dec 11, 2025
Points this game: 2
Goals this game: 0
+/-: 4
Cumulative points: 24"	2025	#FF63B6
#FF63B6	31	26	"Game 31 - Dec 13, 2025
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 26"	2025	#FF63B6
#FF63B6	32	28	"Game 32 - Dec 14, 2025
Points this game: 2
Goals this game: 0
+/-: 2
Cumulative points: 28"	2025	#FF63B6
#FF63B6	33	28	"Game 33 - Dec 16, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 28"	2025	#FF63B6
#FF63B6	34	31	"Game 34 - Dec 18, 2025
Points this game: 3
Goals this game: 0
+/-: 3
Cumulative points: 31"	2025	#FF63B6
